,review,point,date
283,이거보고 삿눈데 생각보다 더 묽어욤. 그냥 스킨같은 ㅈㅔ형!!,4,18.11.28.
284,향도 없고 완전 묽은데 촉촉해요,5,18.12.06.
285,두번째 쓰는중 좋아여,5,18.12.07.
286,친구의 추천으로 쓰게 되었는데 아직까지는 좋아요! 다들 재구매들을 그렇게 한다고~ ㅋㅋ 그래서 2개 쟁여놨습니다.,5,18.11.19.
287,두번 써봐서 정확히는 모르겠지만 좋아용,5,18.11.30.
288,"좋아요 ~!  유해성분 없고 가성비 괜찮다는 얘기 듣고 바로 주문했어요 ~ 추운 계절 되니 속건조, 겉 피부 가릴것 없이 너무 상태가 심각해져서 기초부터 탄탄히 올려야겠단 생각에 처음 주문해봤습니다 ! 아직 며칠 써보진 않아 효과를 말하긴 어려우나 사용감도 좋고 무향인것도 맘에 드네요! 끈적임 없이 산뜻하게 발리는데 수분이 채워지는것 같아 기분 좋아요 ~ 잘 써보고 괜찮으면 또 구매하려고요 ^^",5,18.10.21.
289,저렴한 가격에 용량 많고 좋아요,5,18.11.27.
290,피부결도좋아지고 나쁘지않아요 ㅎㅎ,4,18.11.26.
291,전에 유리병에 쓰다가 이번엔 대용량으로 구매했어요 역시나 좋네요,5,18.11.19.
292,"좋아요 저는 원체 건성피부인데 매번 쓰는거네용~
순하고 좋은것 같아요
괜찮은것 같아 매번 재구매 하고 있어용~!",4,18.10.22.
293,"이거 개죠음 세번 구매했구요 짱좋아요ㅎㅎㅎㅎ 싸이닉도 비슷한에센스있던데 여기가격이 더 저렴합니다
가격이 안오른다면 계속 사용할게요",5,18.11.05.
294,쭉 써야 알겠지만요. 촉촉하고. 끈적임이 없어 좋은거 같아요,5,18.11.15.
295,상품평 믿고 구매했습니더 성분도 좋다고 해서 써봅니다 가격도 매우 저렴하고 좋네요 써보고 좋으면 쭉 쓸게요,5,18.11.10.
296,촉촉하고 트러블도 안나고 좋아요,4,18.11.19.
297,"재구매에 또 재구매
놓치지 않을거예요",4,18.11.20.
298,늘 쓰던 제품입니다. ^^ 감사합니다 ,5,18.11.14.
299,괜찮은거같아서재구매했어요ㅎ확실히피부결은틀리네요ㅎ부들부들ㅋ,5,18.11.07.
300,항상 쓰고있어요~ 많이파세요~~,5,18.11.12.
301,좋아여  괸찮네여 사진이랑똑가툼,3,18.11.15.
302,"만족합니다 화해어플보.고 주문하게되었는데
순하고 촉촉한거같아요 
기능은  오래써봐야될듯합니다.
대체쟉으로 만족함니다",5,18.10.28.
303,완젼 좋아영ㅎㅎㅎ,5,18.11.14.
304,상품평 믿고 구먀,5,18.11.10.
305,항상 쓰던거 조아여~~,5,18.11.09.
306,좋아용ㅋㅋㅋ만족만족 !,5,18.11.09.
307,역시 좋아요 짱짱ㅎㅎ,5,18.11.09.
308,좀더써봐야알겠지만 별탈없이 괜찮은듯합니다,5,18.10.29.
309,성분이 착해서 구매했습니다. 트러블이 없으면 좋겠어요. ,5,18.10.25.
310,그럭저럭 좋네요,3,18.11.02.
311,배송도 빠르고 저렴해서 좋네요,5,18.10.24.
312,잘받았습니다,5,18.10.31.
313,정말 좋아요 1+1이라 정말 좋아요~! 이제 이거 떨어지면 여기서 구매하려구여 감사합니다 ㅎㅎ 잘쓸게융,4,18.10.15.
314,"잘산것같아요!! 하루만에 안전하게 왔어요!!!
다들 좋다고해서 구매해봤는데
후회 없습니다!!
싸게 사서 더좋네요!
다쓰고 재구매하러 올께요!",5,18.09.13.
315,감사합니다 배송빠르게와서좋았습니다~,5,18.10.23.
316,만족합니다,5,18.10.28.
317,좋아요 좋긴한데 뭔가 기름같은느낌,5,18.10.22.
318,잘사용할게요.,3,18.10.27.
319,잘왔어요 .ㅏ,3,18.10.31.
320,"쫀쫀하고 맘에 들어요,,,",5,18.10.25.
321,전부터 쓰던거라서 좋아요~,3,18.10.22.
322,"에센스 평이 좋아 구매했어요.
일단 한번 써보고 구매 해야지 싶어 하나  주문 했는데 효과 있음  좋겠어요.",3,18.10.07.
323,좋아요좋아요,5,18.11.13.
324,싸게 잘 샀네요 ㅎ,5,18.10.21.
325,"좋아요 촉촉하고 속당김없고 좋아요
주변지인추천으로 주문했는데 괜찮네용 ㅋㄷㅋㄷㅋㄷㅋㄱㅋㄷㅋㄷㅋㄷㅋ",4,18.10.07.
326, 두통째  쓰고 있는데   대용량으로  나와서  너무  좋네요!!!!,5,18.10.11.
327,다른 화장품이 필요가 없어요 완전 강추입니다 .  벌써 구매  두번째입니다  다른 기초화장품이 필요없어요 아침마다 귀찮게  이것저것 필요없이 이거 하나 랑  팩트만 하면  기본화장이   완성,5,18.09.22.
328,피부가 좋아지는것 같아요,5,18.10.08.
329,잘 받았어요  역시  상품이  넘 맘에들어요 따로 기초할필요없이  저에게 딱이에요 ,5,18.09.22.
330,완전조아요 강추,5,18.10.10.
331,잘받았어요 감사합니다,5,18.10.08.
332,잘 받앗어요,5,18.10.03.
333,"배송도 빠르고 제품도 넘 좋네요~
저렴하게 잘산듯하여 넘 만족해요.",5,18.09.21.
334,좋아요 4병째 쓰고있어요 7~8월 한여름철에는 좀 더 가벼운 제형의 퍼스트에센스로 바꿔쓰지만 그 외에는 이것만 쓰게돼요,5,18.09.12.
335,좋네요ㅎㅎ,5,18.09.30.
336,좋아요. 결이 좋아지는느낌..,5,18.09.16.
337,원풀원!배송도 빠르고 !!성분이 순해요!!,5,18.09.13.
338,좋아요만족합니다,5,18.09.20.
339,결국 다시 돌아오게 만드는 정착템 바르는 그날로 피부가 말랑말랑 보들보들해짐,5,18.09.08.
340,정말좋아요,5,18.09.18.
341,너무좋아용,5,18.09.17.
342,좋ㄴ요 ㅋㅋ,5,18.10.10.
343,좋은 품질 및 빠른 배송 가격 대비 넘 좋은 제품인 것 같습니다. 다시 구매해서 사용하고 있고 지인에게 추천하고픈 좋은 제품입니다,5,18.08.28.
344,좋습니당ㅋㅋ,5,18.10.07.
345,잘 받았습니다 ,5,18.09.14.
346,좋아요 촵챱 바르면 약간 촉촉하면서 끈적한느낌이들어요 성분이순해서샀는데 좋은지는 계속사용해봐야겠어요,4,18.08.25.
347,늘 쓰던것 좋아요,5,18.09.12.
348,재구매했어요 놓치지않을거에요,5,18.09.03.
349,. 슷ㄷㅅᆢㅂㄹ브응ㄷㅅㅌㅅㄷㅅㆍㅅㆍㅅㄷㅂㅅ드슷ㆍㅅㆍㅅㆍㅅᆢㅇᆢㅇㆍㅇㆍ슷ㆍㅂㆍㅂㆍㅂㆍㅅᆢ스스슿ㅂㅅ,4,18.10.09.
350,만족합니다,5,18.09.12.
351,괜찮아요 쓰던거라 또 구매해요 부담없이 세안 후 쓰기  좋아요 타 제품들에 비해 갈락토미세스 함유량이 많아서 좋아요,4,18.08.22.
352,좋았으면좋겠네요,3,18.09.07.
353,빠르고 싸고 좋은데요,5,18.09.03.
354,맘에 들어요%,5,18.09.06.
355,잘쓸게요 배송은 빨랐구요 처음 사용하는거고 입소문이 자자한 제품이라 믿고 써볼게요 피부가 좋아졌으면 좋겠습니다 감사합니당,5,18.08.14.
356,피부가 민감해서 찾아보다가 화장품어플에서 좋다고 순위에 오른거 보고 구매했습니다 ㅎ 남자친구도 같이 줘서 쓰고있는데 피부가 좋아져서 고마워하더라구요 ㅎ 저도 좋아요 ㅎㅎ,5,18.08.07.
357,빠른 배송 감사드립니다,5,18.08.28.
358,만족 병에든거써보고 너무좋아서 이번엔 누르는펌프로샀어요 병쓸때도눌러서쓰고싶다생각했는데 펌프용기가나와서좋아요 가볍고좋네요,5,18.08.04.
359,좋아요 항상 이용하는 거예요^^,5,18.08.22.
360,아주좋아요,5,18.08.26.
361,잘 받았습니다.,5,18.08.26.
362,촉촉합니다,5,18.09.14.
363,"아직 효과는 잘 모르겠네요
그래도 저렴한 가격에 2개 겟해서 좋네요
배송도 빨랐고 괜찮은거같아요",4,18.08.02.
364,개좋름요 ㅋ,5,18.09.10.
365,"좋 늘쓰던거예요
더울때 낮에 로션바르긴두껍고하니깐 스킨닦고 이거바르면 끝
절대안땡김여 종아옿좋얼",5,18.08.04.
366,"좋아요 약간 투명한 토너보다는 끈적이는 감이 없지 않아 있어요, 요즘에는 너무 덥고 그래서 좀 알콜 섞인 걸 쓰게 되서 잘 안쓰고 있지만 가을이나 겨울 환절기에는 가격대비도 그렇고 가격대비하지 않고도 비싼 제품들보다 훨씬 좋은 것 같아요.~!",5,18.07.19.
367,배송빨라요,5,18.08.18.
368,"갈락토가 저한테는 성분이 맞더라구요
대용량이라 듬뿜듬뿜 성분도 좋은데
가격이 가성비최고요
갈락토는 정말 꾸준히 쓰시면
피부색도 밝아지고 
트러블없는피부로 만들어줘요",5,18.07.20.
369,첫 구매 잘써볼게용 ,5,18.08.14.
370,받자마자쓰는데 효과오는거같은느낌♡,5,18.08.09.
371,항상쓰는제품이라 큰거로 주문했어요...,5,18.08.09.
372,너무 조아영,5,18.08.13.
373,저자굿 저자극이라서 좋아요 피부뒤집어졋을때도 이거쓰면 돋구지 않아요 가라앉게도와줍니다 ㅋㅋ 갈락토미시스가 맞나바요,4,18.07.22.
374,효과가 있길 기대해봅니다 다른 브랜드 살려다가 좋다고 해서 사봤는데 일단 배송빨라서 좋았구요. 그리고 한번 사용해봤는데 괜찮은거 같아요!,4,18.07.20.
375,가성비대박인 제품!!! 평생쓸꺼같아요,5,18.07.31.
376,아직 한번밖에 안써봐서 모르겠어요,3,18.08.02.
377,"항상쓰는거라 믿고 쓰고있어요..
시부모님꺼도 같이 주문했네요",5,18.07.25.
378,. 프라스틱 대용량 병 한통 다 사용하고 재구매합니다 저렴한 가격에 대용량에 좋네요 또 구매할게요,5,18.07.26.
379,"네이버검색상에서는 가장 싼 가격입니다. 굉장히 좋은 것 같습니다.가격면에서도 매우 저렴하고, 용량도 커서 좋아요.특히나 사용하는 입구부분이 편하게 사용이 가능해서 좋습니다.앞으로도 이런 상품들이 많이 나왔으면 좋겠네요.",5,18.07.03.
380,쫀쫀하고 좋급니다,5,18.08.05.
381,항상믿고 씁니다 이만한 가격에 이만한 제품이 또 있나 싶을 정도로 너무 좋은 화장품 입니다   !! 저렴한 가격에 좋은 제품이라서 고마워용,5,18.07.14.
382,좋아요좋아,5,18.08.25.
383,늘쓰던거니깐용좋아용,5,18.08.04.
384,배송빨라요,5,18.08.04.
385,배송 빨라서 좋아요 ,5,18.08.01.
386,"믿고쓰고있어요
요번엔 시부모님꺼도 같이 주문했네요",5,18.07.25.
387,항상 삽니다 ㅎㅎㅎ 잘쓸게여,5,18.07.28.
388,너무 좋네요 ㅎ,5,18.08.03.
389,에센스 에스케이투 에센스 쓰다가 대체품 찾다가 주문했는데 맘에들어요! 발효성분도 높고 게다가 용량도 커서 부담없이 잘 쓸듯해요!,5,18.07.07.
390,"어제 저녁에 배송받았구요 아직 사용전입니당!
어플에서 좋다구 나와서 구매해봤는데 피부에 맞았음좋겠네요!  잘맞으면 다시 구입하러오겠습니다!",5,18.07.05.
391,조아요조아욬ㅋ,5,18.07.22.
392,항상 잘 쓰고있어요 ~~,5,18.07.25.
393,그런저런 평범함,3,18.07.22.
394,항상 재구매하여 사용하고 있어요 가성비도 좋고 상품도 좋고,5,18.07.08.
395,좋다고 해서 구매했어요!,5,18.07.20.
396,"왜 인기가 많은지 알겠어요 제가 기존에 쓰던게 너무 안좋아서 싸고 편하게 쓸수있던걸 찾다가 화해에서 랭킹에 올라간걸 보고 구매를 했어요처음에 물처럼 나와서 조금 당황했는데, 써보니까 으응? 이런 반응이 나오더라구요너무 촉촉하고, 좋아요인텐스 에센스만 써도 되겠다 싶을정도로 좋아요.너무 만족합니다.",5,18.06.14.
397,조아요~.,3,18.07.26.
398,배송도 빠르고 품질도 좋으네요 1+1해서 가격까지 만족입니다~,5,18.07.08.
399,"배송도 잘 온 것 같고, 
아주 좋습니다. 에센스가 이 용량과 이 가격에
가능하다는 것이 매우 놀랍네용  ",5,18.07.03.
400,너무 좋아요,5,18.07.18.
401,이거조아요,5,18.07.17.
402,"배송아주빠름 이마트에서 테스트 해보고 사용하시길
스킨처럼 사용하려고 했으나
기름기가 많아서 토너느낌으로 사용하기 약간
무거운느낌이 있습니다!",4,18.06.29.
403,결이 정리되눈 느낌은 드네요 추가 구성이 따라오눈 건줄알았는데 그냥 선택3을 만드시는게 나을듯,3,18.06.26.
404,처음엔 당황 처음에는 추가구성도 따라오눈 줄알았눈데 아니어서 당황했구요 쓸만한둣해요 마스크 하나 왓더라구요,4,18.06.26.
405,용량도 커서 부담없어 좋아요,5,18.07.07.
406,써보고좋아서 재구매합니다 엄천난효과는 잘 모르겠지만 조금씩 여러방면에서 피부가개선되는느낌이에요 한뻔 써보새요유,5,18.06.27.
407,완전 만족 상품이랑 배송이랑 전반적으로 완전 만족합니다~!!저렴한 가격에 품질 좋은 스킨있기에 행복하요,5,18.06.25.
408,괜찮어요 피부에 자극없이 촉촉해요 좀 더 써봐야 알겠지만 만족스럽고 트러블없이 잘 쓰고 있오요 ㅋㅋ,5,18.06.23.
409,좋습니다 또시킬예정~!!,5,18.07.09.
410,잘받앗습니다감사합키다,5,18.07.01.
411,감사합니다,5,18.07.04.
412,좋아요 대용량 굿굿,5,18.07.04.
413,재구매햇어요 ,5,18.07.02.
414,만족합니다  만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다,5,18.07.19.
415,만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니다 만족합니,5,18.07.19.
416,항상 구입합니다 정말 좋았어요 ,5,18.06.25.
417,조아요 세일할때 잘 구매한거 같아요 편하게 쓰려구요 트러블 없고 잘 맞으면 요걸루 계속 써봐야겠어요,4,18.06.11.
418,써보고사는거에요,5,18.06.27.
419,에센스 항상 쓰는 제품입니다 ~  가볍게 바르기 좋은거 같아요 ! 잘 쓰겠습니다 ~ 많이 파세요 !,4,18.06.12.
420,"배송 빨라서 만족하구요
대용량 싸게 구매해서 더더 만족하구요
프럼네이처 에센스 좋은건 말할것도 없죠
믿고 쓰는 에센스죠~~",5,18.06.07.
421,배송빨라오,5,18.06.25.
422,대용량이라 쓰기 편하고 좋네요^^ 만족합니다.,5,18.06.14.
423,완전만족요,5,18.06.25.
424,"개굳 숨 시크릿 에센스쓰다 넘어옴
계속 이것만씀 5병째임
 화* 어플에서도 꾸준히
1위를 차지하고 있음",5,18.06.10.
425,건성한테 좋은 제품 촉촉하고 두번정도 바르면 피부가 쫀득해집니다.지성들에겐 많이 바르면 뾰루지가 날 수도 있어요.또 구입할 마음 있어요. 마음에 들어요!,4,18.05.31.
426,빠른 배송 감사합니다,5,18.06.21.
427,그럭저럭 쓸만해요~ 세안후 바로 쓰면 좀 번들거려서 토너하고 조금씩 사용하고 있는데 피부결이 조금 부드러워진것 같아서 좋네요. 근데 단독으로 쓰는건 비추해요~,4,18.05.26.
428,역시나 배송 엄청 빠르네요!!,5,18.06.19.
429,매번 구매하는거예요. 좋아요 ,5,18.06.18.
430,"바로왓아요 배송빠르고 저렴하게잘산것같아요 ㅎ ㅎ
화장품은 더써봐야알겟지만 용 ㅣㅣㅣ 
ㅎㅎㅎ글됴좋아요",5,18.06.03.
431,아주 좋아용,5,18.06.17.
432,재구매입니재 재.구.매.입.니.다.제.품.괜.찮.아.요.나.쁘.지.않.아.모.괜.찮.븟.니.다.좋.아.,3,18.05.30.
433,잘받앗어요,5,18.06.12.
434,만족합니다,5,18.06.11.
435,만족합니다,5,18.06.10.
436,"ㅇㅇ ㅇㅇ 좋다고 해서 샀는데
지금까진 엄청 좋다 대박 또사고싶다는 
모르겠음....남들이 좋다니까 좋은거 같은기분??",3,18.05.29.
437,개굳이자나~,5,18.06.10.
438,"아직 안써봤지만..
좋은 가격과 빠른 배송! 좋군요!",5,18.05.24.
439,배송빠르고만족해요,5,18.06.03.
440,좋다고해서 구입했어요 ,5,18.06.01.
441,좋은 제품 가격도 착하네요^^,5,18.05.29.
442,배송 빠르고 좋습니다,5,18.05.31.
443,좋은거같아요 화해 보고 샀는데 배송도 빠르고 뭐 더 써봐야될거같긴한데 좋은거같아요 스킨처럼 계속 써볼려구요,4,18.05.15.
444,좋아요 에센스 산곳중에 여기가 제일 저렴하고 효과 좋스비낟.피부 매ㅐㄴ들맨들저는 이거 미스트공병에 넣어서 수시로 뿌리고 밤에도이거 먼저 바르고 로션 바르면 오우 피부 부들붇르,5,18.05.11.
445,일단 용량이 넉넉해서 좋네요~,5,18.05.26.
446,좋아요  저번에 대용량으로 주문 했다가 이번에는 작은사이즈 두개로 샀어용.. 화장품 좋은데ㅠㅠ 대용량은 화장품 입구 펌프가 좀 불편해요.. 처음 펌프 할때 엄청 세게 나와서 이리저리 튀고ㅠㅠ 두번째 세번째 펌프때는 부드럽게 잘되용.. 첫번째 펌프질이 너무 뻑뻑해서 ㅠㅠ 그게 좀 불편해서 그냥 뚜껑 여는 화장품으로 샀습니다 ㅎㅎ 제 펌프가 불량인지ㅠ 좀 불편햇지만 화장품 자체는 뭐 말할 것도 없이 젛아요ㅠㅠㅠ,4,18.04.22.
447,좋은 가격에 내용물도 너무 좋은거같아요!!,5,18.05.25.
