,날짜,평점,리뷰
34,2020.04.27,5점만점에 4점,"💕좋은점
0. 사진은 바르기 전/후.  크림이나 다른 앰플 전혀 사용 안했구요. 바르자마자 광이 오르고 저는 크림 안발라도 건조하지 않았어요

1. 이전 히알루론산 제품보다 수분이 정말 더 잘 느껴져요!
요새 바람 많이 불고 마스크 껴서 얼굴이 파데가 뜰 정도로 건조했는데 사용하면 바로 광 올라오고 다음날 화장 정말 잘 먹어요!!
다음날 중요할때! 그런데 일찍 자야할때 강추에요!!

2. 간편함.  팩 20분 붙이고 있기 시간 아까운 분들 ㅜㅜ 저도 집에 오면 피곤한데 그냥 이건 바로 바르고 끝!! 이니 너무 간편한데 효과가 좋아서 더 손이 가요!

💚아쉬운점
용기..? 좀 뭔가 세워놓기도 어렵고.. 손바닥에 한번에 부어서 바르자니 흐르는 양이 아까워서..  저는 조금씩 손으로 찍어 바르거든요. 

❤️나만의 꿀팁
저만의 꿀팁이라 하긴 그런데... 조금씩 손으로 찍어 바르면 덧바르면서 층층히 겹을 쌓는 느낌으로 발라줘요. 한번에 훅 붓는것보다 좋습니다. 

이 제품은 할인하시면 진짜 바로 구매하러가셔요! 재구매 의사 있습니다"
35,2020.04.26,5점만점에 5점,"전에 웰라쥬 리얼 히알루로닉 바이오 캡슐 블루 솔루션을 잘 쓴 적이 있어서 믿고 써 봤어요!

역시 신뢰의 웰라쥬... 1회용인데 안에 들어있는 앰플 양이 엄청 많아서 밤에 자기 전에 열심히 바르고 나서 자고 일어나면 피부가 완전 탱글! 해져있어요. 쓰니까 확실히 다른 평소에 스킨케어를 쓸 때와는 다른 효과를 느끼게 되더라고요.

가격이 만만찮은 편이라 자주 쓰지는 못하고 요즘 피부를 혹사시킨 것 같아서 피부 관리를 하고 싶은날! 다음날 행사가 있어서 화장이 잘 먹어야 하는 날! 이런 날에 씁니다.

20가지 주의성분도 없고 알레르기 유발 성분도 없어서 안심하고 쓸 수 있어서 너무 좋은 것 같아요.

가격이 약간 사악하긴 하지만 좋은 마스크팩 하나 썼다고 생각하고 썼습니다 ㅎㅎ 가격 그 이상의 만족감을 줍니다. 


아쉬운 점이라고 하면 가격이죠.... 너무 사악한 것..
그리고 사실 일회용이다 보니까 한번 하고 나면 쓰레기가 생긴다는 것이 마음에 걸려요. 히알루론 캡슐하고 앰플 두개를 따로 포장하는데 그러니까 쓰레기가 두배로 늘어나는 느낌.... 일회용의 한계일까요...

사용 꿀팁은... 내일 피부가 좋아질 나를 기대하면서 열심히 피부에 발라주는 것입니다 ㅋㅋㅋ"
36,2021.01.28,5점만점에 5점,"첫 사용이었는데 사용하는 것도 뭔가
신박하고 재밌기도 하고 딱 1회용씩 있으니까
훨씬 깨끗하기도 하고 스페셜 케어하는듯
특별하게 느껴져요~ 시카와 수분 두개 씩 사봤는데
둘다 너무 좋네요! 일단 이 수분 제품이
워낙 유투브에서 유명하고 자주 시청하는 유투버가
베스트 아이템 소개할때 항상 이제품을 소개하면서
극찬을 해서 궁금했었는데 이제야 써보게되었어요~ !
앞으로도 꾸준히 구매해서 쓸것같아요 ㅋㅋ 이제품은
히알로룬산 볼이 포인트 같아요 녹는것도 넘 신기하고
좋아욤 !! 여행가거나 할때 하나씩 가져가기도 좋을것 같아요~
휴대용이든 팩대용이든 짱입니다"
37,2021.01.25,5점만점에 5점,"웰라쥬 원데이 캡슐 라인 진정용 맨날 맨날 재구매 했었는데.. 이거 파란색도 너무 좋네요 ㅠㅠㅠㅠ
보습감은 짱이에요 진짜! 하고나면 다음날 피부결이 달라져요 ㅠㅠㅠ 근데 효과가 너무 강력(?)해서 그런지 매일하면 내성 생길 거 같구요 1,2주에 한 번 정도 하는게 좋은거 같아요! 이게 효과가 바로 나타나서 저는 꼭 중요한 날 전날이나 피부 컨디션 너무 안 좋은 날에 써주고 있어요. 
웰라쥬 할인 많이 많이 해주세요 ❤️ 
이거는 봄, 가을, 겨울에 진정용 초록색은 여름에 쓰면 좋을거 같아요 ㅎㅎㅎ 
할인 할 때마다 초록색 재구매했는데, 앞으로 파란색도 재구매할거에요"
38,2021.01.25,5점만점에 5점,이거 진짜 좋아요 다들 유명해서 살명이 필여할까 싶지만 뭐 한 번 더 얘기해볼게요. 우선 스티로폼 같은 알이랑 액체랑 같이 들어있는데 두 개 섞어서 사용하면 돼요. 바이오더마 하이드라비오 아시나요? 약간 그 느낌이랑 비슷하고 조금 점성있는 에센스 형태로 변해요. 알갱이가 잘 안녹으면 어쩌나 했는데 되게 잘 녹아요. 바르면 피부가  쫀득 !! 쫀쫀해져요. 뭔가 이런 게 찹썰떡인가 싶기도 하고 중요한 날 전날에 바르고 자면 화장 되게 잘 먹어서 필수적으로 사 놓는 아이템입니다. 다른 시카? 라인으로도 있던데 한 번 그것도 구매해보려고요ㅠㅠㅠ 너무 좋아요. 그리고 수분감도 완전 과하지 않게 딱 채워줘서 화장할 때 밀리는 일도 없어요. 다들 칭찬하는 이유가 있어요. 꼭 사용해보세요. 제가 이거 친구들한테도 영업중이라서 올리브영 직원이냐믄 소리까지 들었어요. 엄마도 사줄거에요. 앞으로 웰라쥬 돈 많이 버세요. 솔직히 정가는 좀 부담되고 50프로 하면 큰 맘 먹고 살 만한 정도입니다. 너무 좋아요.
39,2021.01.24,5점만점에 5점,이제품은 워낙 유명해서 많이 보고 많이 들어 봤었는데 직접 구매하여 사용해 본 적은 없었어요! 그런데 우연히 구독하고 있는 유** 영상 스트리머가 웰라쥬 이 라인 빨간색인 미백 제품 추천해줘서 이 제품을 알게 됐는데 효과가 좋다고 해서 구매해보고 싶더라구요~ 무엇보다 성분도 좋은편이라서 너무 써보고 싶었어요ㅎㅎ 아무튼 그 빨간색인 미백 라인을 같이 사면서 가장 기본적이고 가장 베스트셀러이고 가장 많이 인터넷에서 본 수분 라인도 같이 구매하게 되었어요! 이거랑 진정라인닌 그린색도 구매했는데 멈저 어제 이 수분라인을 처음 사용해봤는데 일회분으로 양도너무 적당하고 하는 법도 어렵지 않고 간단해요! 바를때도 되게 좋은 에센스를 바르는 느낌이라 기분좋았고 양도 굿굿입니다! 다만 생각보다 엄청 촉촉함이 유지되는 느낌이 어니였는데 아무래도 피부가 요즘 너무 건조해서 빠르게 흡수한 느낌이더라구요 ㅋㅋ 근데 자고 일어나서도 막 건조함이 느꺄지지 않고 좋았너뇨! 다른 색들도 빨리 써보고 싶네요 ㅎㅎ 제일 아쉬운건 가격인데 일단 반값할인 중에 써보게 되서 넘 좋아요 ㅎㅎ
40,2021.01.22,5점만점에 5점,"일단 저는 유튜버 추천을 받아서 구매했어요. 유튜브 추천 내용은 몇 년 전꺼라서 기억이 잘 안나는데 매장에 들어간 김에 예전에 어떤 유튜버가 마스크팩 대신 이걸 사용한다고 말하더군요. 가격도 할인하고 있어서 부담없이 살 수 있었죠. 결론적으로 이거 사ㅅㅔ요. 미쳤습니다 그냥. 히알루론산 캡슐에 히알루론산 앰플을 똑똑 떨어뜨리면 액체로 변하는데 이걸 얼굴에 싹 발라주세요. 거의 피부관리샵에서 수분 관리 받은 것처럼 쫀쫀하고 수분감이 땡땡한 피부를 경험했습니다. 너무 좋아요. 솔직히 시트팩은 효과를 잘
못느꼈었는데 이건 어나더레벨입니다."
41,2021.01.21,5점만점에 5점,"민스코님이 올리브영 추천템영상에서 추천해주셔서 사봤는데 아주 만족해요!! 바르고 시간이 지나면 피부가 쫀득쫀득해지면서 보습감 주는데 다음날 자고 일어나면 확실히 피부컨디션이 좋아지는느낌 이더라구요!! 중요한 약속 전날마다 쓸것같아요!! 

근데 한가지 아쉬운 점은 손으로 찍어서 바르다보니 먼지가 좀 잘 들어가더라구요,, 손을 깨끗하게 하고 발라도 어쩔수 없이 조금은 들어가는갓 같아요,, 그리고 바르는 방법이 그렇다 보니 완전히 다 사용하기 약간 힘든것 같아요!! 저는 이 앰플이 너무 좋아서 지금 쓰는 기초 다 쓰면 이걸 업그레이드 해서 병에 담은 웰라쥬 히알루론산 에센스인가 그것도 써보려구요!!"
42,2021.01.19,5점만점에 5점,좋아요 잘 받았습니다 두번째 구매인데 좋긴 많이 좋네요 처음 사용했을때 수분감이도 좋고 흡수도 좋고 일단 보습에 너무 좋네요 주위에 추천 되게끔 너무 좋아요 계속 계속 쓸 의향 있습니다 세일할때 쟁이고 싶급니다 웰라쥬 리얼 히알루로닉 원데이키드 사용하고 화장했을때 전혀 밀리거나 뜬적이 없습니다 그만큼 너무 좋네요 자기전에 사용하고 다음날 피부 결이 달라지네요 너무 좋아요 계속 계속 추천하겠습니다 쓰고나서 다시 재구매 할 의향 있습니다 정말 좋으네요 너무 좋아요^^ 보습력이 뛰어나요 흡수도 너무 끈적임있거나 번들하지 않고 딱 좋으네요
43,2021.01.17,5점만점에 5점,"신기한 패키지에 히알루론산 캡슐에 액상 앰플을 넣어 섞어 사용하는 DIY느낌이라 눈길이 갔는데 원쁠원 할 때 몇 번 품절인 것 같아서 벼르고 있다가 반값 행사할 때 구매했어요.

작은 컵 안에 가볍고 스티로폼같은 히알루론산 캡슐이 들어있고 그 안에 액상을 부어 잘 녹여준 후 사용하는 제품인데 사실 은근 번거롭긴 했어요. 붓고 바로 녹는게 아니라서 급한 맘에 손으로 저어줬는데 컵이 작아서 살짝 넘치고 컵이 작다보니 손에 덜어쓰기도 불편하고ㅋㅋ 그래도 신선하게 사용 가능한 점이라고 생각해서 감수하고 있어요.

일회용으로 사용하기 은근 용량이 큰 느낌이 있는데 아무래도 개봉 후 어디다가 담아두기도 그렇고 변질될까봐 꾸역꾸역 여러번 레이어링해서 덧발랐어요. 근데 진짜 놀란게 수분감은 잘 잡아주는데 흡수력도 괜찮아요. 처음에는 많이 발라서 피부에 미끌미끌 겉도나 했는데 따로 두들겨주지 않았음에도 피부에 싹 흡수돼서 팩 한 것 처럼 끈적이는 마무리감이 아니라 챱 흡수돼서 마무리감이 제일 만족스러웠어요. 타 브랜드의 캡슐액상형 수분에센스를 사용했을 때는 너무 흡수력도 느리고 흡수 후에도 끈적이게 마무리돼서 싫었는데 얘 써보니까 왜 인기가 많은지 알겠더라구요.

요즘같이 건조하고 추운 겨울날 쓰기 진짜 좋고 다만 할인을 해도 비싼감 있는 가격 때문에 저렴할 때 쟁여뒀다가 중요한 날 전날, 피부 상태 많이 안좋을 때 사용할 것 같아요~
한 번 쯤은 써볼만한 가치가 있는 제품입니다!"
44,2021.01.13,5점만점에 5점,와 이거 진짜 대박이에요 왜 세일때 쟁여대란이 일어나는지 알겠네요 가족이랑 나눠쓰려고 20개 주문했는데 어제 써보고 아침까지 부들부들해서 놀랐어요 자극없이 속보습되는 느낌... 돈들인 백화점 보습크림못지않아요 건성은 아침에 써도 좋을것같고요 지성은 요즘같은 겨울에도 밤에 썼는데 모자란감이 없었어요 지성피부는 아침에는 화장이 밀릴수도 있겠단 생각 들 정도로 촉촉함이 꽤 오래가는 편입니다 세일기간은 남았지만 재고 떨어질까봐 오프매장 달려가서 추가로 사려했더니 딸랑 3개재고...심지어 발주중지 중이래서 얼른 온라인으로 추가구매했어요 친구들한테도 추천할까봐요
45,2021.01.13,5점만점에 5점,많은 뷰티유튜버들이 사용하는거 보고 매일 사고싶다는 생각만 했던 제품! 1회용에 꽤 비싼 가격에 잘 손이 안가던 제품이기도 했고 막상 사도 아까워서 막 쓰기도 힘들었어요 정말 중요한 약속 전날 밤에 미세라워터로 얼굴을 한 번 닦아준 다음에 이것만 사용하고 잤는데 다음날 아침에 정말 피부가 매끈해서 화장이 잘 먹더라구요 흡수도 잘 되고 수분감도 좋고 저같은 건성피부가 사용하기에 딱이었습니다 앰플도 양이 충분해서 다음날 아침 화장 할 때도 쓸 수 있을 정도여서 만족했어요 여러 개 사놓고 중요한 날이나 기분전환 하고싶을 때 사용하면 좋을것같아요
46,2021.01.10,5점만점에 4점,항상 쓰고있는 원데이 키트입니다. 특히 겨울철엔 리얼 히알루로닉 키트 꾸준히 쓰면서 피부 수분 충전 해주고 있어요.
47,2021.01.08,5점만점에 5점,"❗️바르고나면 광채 장난아님
❗️쫀뜩쫀득한 느낌도 있어서 아침까지 건조한거 없고,
❗️중요한 날 전날에 스페셜케어 제품으로 쓰고있음

가격빼고 모든게 완벽 !
세일할때아니면 못삼 ㅎ ㅎ ㅎ ㅠ"
48,2021.01.03,5점만점에 5점,이거 진짜 좋아요. 요즘 바람도 많이 불고 추워서 얼굴이 찢어지고 각질도 많이 올라오고 마스크도 써서 피부가 뒤집어졌거든요.수분도 많이 부족해서 수분감 좋다 하는 제품들 많이 싸봤는데 다 처음에만 수분감 채워주지 시간이 지나면 얼굴이 땡기고 수분이 부족해서 아쉬웠습니다. 그러다가 웰라쥬 히알루론산 원데이 키트 추천받아서 할인하는김에 샀는데 진짜 정말 좋아요. 앰플 양도 많고 부담스럽지 않아서 여러번 겹쳐서 바르기 좋더라구요. 진짜 양많아요ㅜ 솔직히 2일 나눠서 발라도 될정도로 많아요 여러개 쟁여서 사고 싶어요!앰플만 있는 제품도 봤는데 그것도 사보고싶네요!
49,2020.12.25,5점만점에 5점,"사용했을 때 진짜로 쫀쫀해지는 느낌이 드는 제품이 드문데 이거는 즉각적인 효과가 있다고 느꼈습니다. 사용하기에도 번거롭지 않아서 잘 챙겨 바르게 됩니다. 여러 개 쟁여두고 사용 중이고, 저 뿐아니라 엄마도 진짜 만족하면서 사용 중인 제품입니다. 앞으로 쭉 재구매해서 사용할 제품입니다."
50,2020.12.25,5점만점에 5점,"이거 진짜 물건입니다. 요즘 바람도 많이 불고 기온도 낮아서 피부가 많이 건조했는데, 이거 하나만으로도 속건조가 어느 정도 잡혀서 신기했습니다. 사용하기도 번거롭지 않아서 요즘 쟁여두고 잘 사용하고 있습니다. 피부가 진짜 쫀쫀해지는 기분이 드는 제품이 지금까지 사용해보면서 손가락에 꼽을 수 있을 정도인데, 이 제품이 그 중 하나에요. 앞으로도 쭉 재구매해서 사용할 제품입니다."
51,2020.12.17,5점만점에 5점,뷰티관련 유튜브를 즐겨보는 1인으로써 뷰티유투버들 사이에서 웰라쥬가 꼭 언급이 되더라구요.그래서 궁금해가지구 세일할때 한번 사용해봤는데 저는 완전 호라서 그 이후 세일할때마다 쟁여두면서 사용하고 있어요!ㅎㅎ사용해보니 초록이는 진정효과 파랑이는 보습효과에 좋은것같아요.피부가 예민한편인데 트러블은 딱히 없었던듯?세안후 토너로 피부결만 정리후 웰라쥬 사용하니 제 피부에는 딱 좋았어요!
