,날짜,평점,리뷰
38,2020.06.04,5점만점에 5점,"바르고 나면 피부 위에 얇은 막이 씌워진 느낌이에요.

십년간 타사 발효 에센스만 바르고 있는데
마스크 쓰면서 피부가 뒤집어져서 한 번 사 봤어요.
뒤집어진 피부가 가라앉는 느낌은 모르겠지만
피부 위에 점성 있는 막이 씌워지는 느낌이 좋아요.
엄청 순하고, 한방 쑥 냄새 나서 호불호 있을 것 같아요 (저는 호)"
39,2020.06.03,5점만점에 5점,"와 이거 진짜 너무 좋아요 모르는 사람 없었으면 좋겠어요  

접촉성 피부염때문에 최대한 순하고 피부에 자극 없는 제품만 골라서 쓰고 있는데 상품평이 너무 좋아서 별루면 다른 사람주자 생각하고 구매했는데 이거 진짜 너무 좋아요   얇은 솜으로 팩처럼 하고 잤는데 피부가 말도 안되게 좋아졌어요 하루만에 진정 되기 싶지 않은데......  진짜 너무너무너무 좋아요"
40,2020.06.01,5점만점에 5점,"늘 언제나 구비해주는 에센스 :)
묽은 제형으로 되어있어서 흡수력을 더욱더 높여주고
겨울에도 한겹 사용을 해주는 용으로 써주었으면서
여름에도 답답하지 않게 쓸 수 있습니다
특히 트러블이 갑자기 올라오는 날에는
화장솜에 듬뿍 묻혀서 얼굴에 팩하듯이 10분정도 올려놔주시면
진정효과까지 볼 수 있습니다~
보습과 진정에 탁월한 에센스 강추합니다"
41,2020.04.02,5점만점에 5점,"민감성 트러블 피부 달고 사시는 분들은 이 제품 꼭 써보셨으면 좋겠어요 ㅠㅠㅠ
진짜 세상 순하면서, 이 에센스로 스킨팩 하고 있으면
피부가 진정되는게 눈에 보입니다!!
항상 아침에 화장하기 전에 홍조에 트러블까지 피부가 심각한 날마다 꼭 이 에센스로 팩 해주고 나면 피부도 많이 진정되고
화장도 잘 먹는 것 같아요 ♡
진짜 인생 기초라서 꼭 추천하고 싶습니다아♡♡♡
강추강추♡♡♡"
42,2020.04.02,5점만점에 5점,"민감성 트러블 피부 달고 사시는 분들은 이 제품 꼭 써보셨으면 좋겠어요 ㅠㅠㅠ
진짜 세상 순하면서, 이 에센스로 스킨팩 하고 있으면
피부가 진정되는게 눈에 보입니다!!
항상 아침에 화장하기 전에 홍조에 트러블까지 피부가 심각한 날마다 꼭 이 에센스로 팩 해주고 나면 피부도 많이 진정되고
화장도 잘 먹는 것 같아요 ♡
진짜 인생 기초라서 꼭 추천하고 싶습니다아♡♡♡"
43,2020.03.27,5점만점에 1점,"3일만에 택배로 받아서 딱 열었는데 유리병이라 그런지 생각보다 묵직하더라고요,,,장판에 떨어뜨렸는데도 와장창 깨져서 써보지도 못하고 싹 버렸어요.왜 용기가 이렇게 약한가요?ㅜㅜ 이런적 첨이라 당황스러워요,,,높은데서 떨어뜨린것도 아니고 바닥에 앉아서 떨어뜨린건데,,,,여튼 제잘못이니까 새거 다시 주문했습니다. 속상하네요"
44,2020.02.27,5점만점에 5점,"이거 진짜 물건이예요 bb
말만 이거 진짜 좋다고 들엇는데 실제로 써보니까 
왜 좋은지 알겠더라구요 
받자마자 바로 써 봣는데여 여드름 바로 진정되고 
몇분 밖에 안지났는데 벌써 부터 좋으면 어떡하라구요ㅜ
정가는 쪼금 부담되서 세일 하자마자 바로 삿는데 
앞으로 계속 쓸거 같아요
제 정착템 ^_^"
45,2020.02.20,5점만점에 4점,"바르면 쫀쫀한 느낌이 들면서 좋더라구요~ㅎㅎ 확실히 레이어링을 많이 할 수록 속에서부터 수분이 착착 채워지는 느낌이라 속보습에 좋은 느낌이었어요~~
 진정에 도움이 되는건 아니지만 그렇다고 트러블을 유발하지도 않는 딱 무난한 타입이었어요~!! 
개인적으로 추천하고 싶습니다!!"
46,2020.01.30,5점만점에 5점,"인터넷에서 유명하길래 세일할 때 샀는데 가격빼고ㅎㅎ 만족해요! 트러블 생겼을때 바르고 자면 많이 가라앉고, 에센스만 발라도 건조하지 않아서 아껴쓰고 있습니닷ㅋㅋㅋㅋ
향도 은은한 쑥냄새라 거부감없이 쓰기 좋아요.
아직 트러블이 심하게 난 적은 없는데 자잘한 트러블에 정말 효과적인 에센스라 생각해요!
울긋불긋한 기운도 없애주는데 자극도 안 느껴져요!"
47,2019.12.18,5점만점에 5점,"벌써 5병째 구입하네요^^
사실 저렴한 편이 아니라 세일 할 때 무조건 구입하는 제품이예요
저는 피부가 민감한 편이라 피부진정에 중점을 두고 기초화장품을 구입하는 편인데 여러 에센스를 써봤지만 
저한테는 아이프롬 머그워트 에센스가 저한테 딱이더라구용
피부 민감하신 분들께 추천드려요"
48,2019.10.14,5점만점에 5점,"건성인데 아쥬 잘 쓰고 있습니다~~~!! 
확실히 토너 바르고 나면 진정되는 느낌이 들어요! 살짝  수분감이 부족한 편이라서 건성분들은 꼭 크림도 따로 발라주셔야 될 것 같아요!!
한달 반 가까이 쓰고 있는데 피부결이 정돈되는 느낌이 듭니당!
성분도 굉장히 순한 것 같고 다 쓰고 나면 재구매 꼭 할 것 같아요"
49,2019.09.30,5점만점에 4점,화장솜에 적셔바르라길래 발라보니 언제스며드나 싶을정도로 묽은데 그새 바로 스며들어서 놀랬고 끈적이는거도 없이 좋아요 피부트러블엔 효과가 있는지는 2주째쓰고있는데 잘모르겠어요 그리고 화장솜에 적셔서 팩으로도 쓰고 피부정돈도해주라는데 그렇게 쓰다간 1달도 안돼서 바닥날거같아요 벌써 반쯤 다써가요ㅇㅅㅇa
50,2019.09.09,5점만점에 5점,"아임프롬 워낙유명해서 성분순한것만 보고 사봤어요!
일주일 써봤는데 쑥냄새가 은은하게 나고 피부가 굉장히 편하네요
제가 엄청 예민한 편인데 트러블 없이 잘사용하고 있습니다
화장솜 적셔서 팩하고 잔 다음날은 피부컨디션 최상이에요!굿굿
저한테 너무 잘맞아서 토너,크림도 아임프롬으로 바꾸려고요!!"
51,2019.09.06,5점만점에 5점,세통째 구매하는 제품입니다. 갑자기 생긴 턱 밑 여드름 때문에 유목민처럼 좋다는거 다 발라봤지만 무소용이였으나 쑥이 한창 유행일때 구매를 해서 발라보니 여드름이 차차 사라졌습니다. 이 제품을 잠깐 끊어보니 턱 밑 여드름이 살짝 올라오려해서 쑥 덕분에 진정된게 맞다는 확신이 들어서 계속 재구매하게 되었네요. 단점은 가격과 병 무게.. 요 한 병으로 한달반에서 두달 씁니다.
52,2019.07.17,5점만점에 5점,"이게 첨에 얼굴에 펴바를 때는 좀 희한해요.  톡톡 두들기면 흡수가 돼서 촉촉해집니다. 흡수되지 않고 겉돌아서 기름져서 번들거리고 끈적한 게 아니라, 진짜 쵹쵹해지고 보들보들해져요. 이거 매장에서 테스트하고 다른 거 테스트해볼 생각도 안 하고 바로 계산했어요. ㅋㅋㅋ 4만원이면 사악한 가격인데, 진짜 그 값 해요. 지복합성분들 제발 발라보세요ㅠㅠ 여름에 진짜 최고예요!!!!"
53,2019.06.06,5점만점에 1점,"과대광고로 경고먹어서 상품설명 페이지도 게시 못하다가 경고 기간 끝나니까 다시 상품페이지를 단장(?) 해놓으셧네요.

구매한 제품이 뜯지도 않은 제품 이라 반품 요구하니 철회기간이 지났다는 말만하고 반품 안해주려는 회사는 믿고 거릅니다.  ㅇㅂㄹ 랑 똑같은 제조회사라는 이야기 들은 순간 이 제품은 거릅니다.

피부에 좋든 말든 과대광고로 소비자 우롱하는 회사의 제품은 사용하고 싶지 않습니다. 소비자가 바보입니까? 만들어서 팔기만 하고 돈만 벌면 괜찮다는 회사의 생각이 참.... 그렇네요.

소비자들이 바보라는 생각은 넣어두세요. 소비자도 똑똑합니다. 별 한개도 아깝습니다. 이 글보고 이 제품 사려는 사람들께서는 다시한번 생각해보시면 좋겠어요."
54,2019.04.27,5점만점에 5점,"사용하던 스킨 에센스가  다 떨어져서
찾아보다가
판매 순위도 높고 상품평들도 다 좋아서
처음 사 봤어요
무난하게 쓰기 좋은거 같아요
아주 효과 있는지 아직은 잘 모르겠네요
건성 피부인데 촉촉함이 오래 가지는 않아요
좀 더 듬뿍 발라 볼까봐요"
55,2019.04.19,5점만점에 1점,"저 왠만하면 상품평을 잘 안써요
다들 개인차가 있겠지싶어서요
근데 이제품은 저같은 사람이 또 있을까봐 걱정되서 씁니다.
쑥에센스 붐에 편승해 저도 이제품 구매했는데요
처음 쓸때는 진정되고 피부결 좋아지는 듯 했어요
그런데 2-3주 지나면서부터 주변이 빨게지며 물집같은게  나더라구요. 
뭐지? 내가 뭘 잘못 먹었나 싶었어요. 왜냐면 여드름같이 나는게 아니라 간지럽고 뭔가 물집같이 나는 느낌이었거든요. 이런 느낌 첨이라... 왜 그러지? 미세먼지때문인가? 하고 그냥 계속 사용했어요. 

두번째로, 입술찢어진 자리가 아무리 약을 발라도 낫지가 않더라구요.  거의 4주 정도 입술이 찢어지고 붙고 찢어지고 붙고 하면서 면역력이 떨어졌나 싶었습니다. 그래도 화장품은 계속 사용했습니다.

심지어 마지막은 극심한 안구건조로 눈이 따가워서 밤에 화장실을 못갈정도가 되었어요. 안구 껍질이 벗겨지는 느낌이었고 아침에 눈꼽이 엄청 끼더라구요. 살면서 한번도 이런적이 없었고 저는 이게 나이들어서 그런가 보다 했어요. 

이게 한달이 되가니깐 불안해지면서 혹시나 하면 이 에센스를 끊었더니 위 세가지 증상이 다 없어졌습니다.

혹시 이제품 상품평보면서 혹해서 사시는 분들!
저는 이제품이 얼굴 면역력을 되려 떨어뜨려놓는 제품 같아서 비추합니다.
화장품 쓰면서 시력 떨어질까봐 걱정되는 제품은 처음이었네요.
진심 걱정되서 병원에 가기전에 밑져야 본전이다! 혹시 설마~하는 마음으로 이제품을 스톱했더니 상태가 좋아지네요.

여건이 된다면 성분검사, 피부과 테스트, 눈에는 영향없는지 다 의뢰해보고 싶은 정도입니다."
56,2021.03.04,5점만점에 5점,"3통째 재구매입니다
✨진정
이 제품의 진정력은 무엇보다 스킨팩을 할 때 빛을 발하는 것 같아요🌷 여드름을 짜고 난 후나 진정이 필요해서 스킨팩을 하고 나면 그 전보다 나아진 것을 느낄 수 있었습니다!
✨좁쌀 여드름
사실 좁쌀 여드름에 좋다는 걸 듣고 구매한 제품입니다😮 좁쌀 여드름은 사실 각질제거와 수분 공급이 필수라 함께 병행해야 효과가 큰 것 같아요! 이 제품만으로 모든 좁쌀을 없앨 순 없지만 분명 도움이 됩니다! 저도 효과는 보았지만 좁쌀 박멸!! 이정도는 아니었어요😖
✨사용법
솜으로 사용해보고 손으로도 사용해본 결과, 손으로 바르는 게 더 나은 것 같아요🌷솜으로 사용하면 생각보다 피부에 무리가 가는 것 같더라구요..ㅠ 오히려 손으로 사용한 뒤에 좁쌀 여드름이 더 준 것 같아요!! 스킨팩 할 경우에만 솜 사용!! 합니다💓
✨재구매
솔직히 비싼 건 사실이에요 ㅠㅠㅠ 세일할 때만 삽니다.. 세일 자주해주세요~~!!! 다 쓰면 재구매 할 거예욤"
57,2021.02.24,5점만점에 5점,"진짜 이거 완전 강추템!!!
아임프롬 허니마스크랑 피그 부스팅 에센스 써보고 
만족스러운 브랜드라 계속 눈여겨 보고있었는데 
할인하길래 바로 구매해봤습니다 
 
요즘 홍조도 올라오고 피부가 뒤집어져서 엄청 스트레스 받다가 
택배 온 날 바로 뜯어 사용해봤습니다ㅋㅋㅋ
화장솜에 듬뿍 묻혀 살살 닦았더니ㅠㅠ 
한번에 진정됬어여ㅠㅠ  완전 감동ㅠㅠ
촉촉하게 진정이랑 보습이 한번에!!! 
향도 개인적으로 나쁘지 않고 좋아요!!! 

가격이 좀 아쉽지만 세일할 때 노려서 구매하면 
나쁘지 않을 것 같아요 
재구매 의사는 있습니다!!! 
완전 만족이에요!!!"
58,2021.02.05,5점만점에 5점,5번은 재구매한 것 같아요. 끈적이는건 아니지만 너무 가볍지 않은 점성이라 사계절 무난히 쓸 수 있고 트러블 난 적도 없고 복합성 피부에 기본 에센스로 좋아요.
59,2021.02.02,5점만점에 5점,"매일 마스크쓰고 하다보니 입주변이나 턱주위에 빨간색 뾰루지가 간간히 올라와서 신경쓰였거든요
알로에 하나로만  진정효과를 보기엔 다소 부족한거 같아서 
인터넷 서핑해서 후기같은거 찾아보고 한통구입해서 아임프롬 머그워트 에센스 이제품을 꾸준히 발랐었습니다 확실히 예전보다 빨간 뾰루지가 진정되는게 시간이 지날수록 서서히 보여지는거 같더라구요 물론 화장품으로만 커저하기 힘들고 식습관이나 생활패턴도 무척 중요한건 당연한거지만요 추가로 케어해주는 느낌이라 이번에도 한통 다쓰기전에 맞춰서 또 한통 주문했습니다 
믿고쓰는 아임프롬 제품입니다 사업번창하세요 :)"
60,2021.01.28,5점만점에 5점,"4번째 쓰는 제품이에요
트러블날때 쓰기 좋습니다
추천!"
61,2021.01.20,5점만점에 5점,"우선 매우 촉촉해요!
물타입 에센스인데도 사용  하고  나먄  촉촉하고  여러겹  덧발라도  밀리거나  겉도는  느낌 없이  촉촉하고  수분 레이어링 해주는 느낌입니다
친구  추천으로  구매해봤는데  아임프롬  제품들이  대체로  다 촉촉하고  순한것같아요
수분팩  해주기에도  부담앖고 좋습니다"
62,2021.01.16,5점만점에 5점,순하고 흡수력이 좋아서 지속적으로 사용하고 있습니다.
63,2021.01.14,5점만점에 5점,"지금 이제품만 10개는 넘게 쓰는것 같아요
우선 발림성이 좋아 부드럽고,바르고 나서도 피부에자극없이 발리고 끈적임 없이 피부에 잘 스며듭니다
에센스가 가미된 제품이라 이거 하나만 발라도 로션없이도 당김없이 잘사용하고 있어요
아는 지인들께도 몇개ㅣ 사드렸는데,쓰시는 분들도역시 몇번이고 제구매 해서 쓰신다네요
울집 여자들도 다 이걸로 바꿀정도예요
사계절 다 사용하구요,별도로 에센스 사용하지 않고 이거 하나에 동백오일 바르고 한 달이상 사용했는데
다들 얼굴이 깨끗하다나요"
