,날짜,평점,리뷰
43,2021.03.04,5점만점에 5점,제 피부가 지성인데도 보습력이 좋은 것 같아요ㅎㅎ 친구 추천 받아서 처음 써봤는데 끈적임이 있어 지성피부에 괜찮을까 걱정했는데 꾸준히 쓰다보니 별 다른 트러블 없이 아침에 일어나면 피부결에 한결 더 부드러워졌어요! 꿀 같이 끈적끈적한데 두들겨주면서 바르면 흡수도 잘 되고 냄새도 거의 무향인 듯 해서 거북함도 없어요! 양도 적게 해서 발라도 피부에 잘 퍼져 발라집니다ㅎㅎㅎㅎ 4계절 관계없이 발라도 될 것 같아요! 여름에는 땀이나 열이 많이 나니까 화장할 땐 안 바르고 밤에 자기 전에만 발라 주려구요!ㅎㅎ 저는 추천 드립니다! 끈적임이 불편하거나 싫으신 분들은 비추에요!ㅠㅠ
44,2021.03.04,5점만점에 5점,"진짜 좋아요!!!!!!
피부가 진짜 걷잡을 수 없이 안좋아져서 스킨케어 다 스킵하고 ㅍㅐ드로 닦고 이것만 바르고 자는데 개인적일 수 있지만 전 건조함은 못느꼈어요!! 
살짝 끈적일 수 있는데 그래도 적당히  참을만한 끈적임이에요! 
앰플은 거의 처음 쓰는데 진짜 후회없이 써요,,
한달도 안됐는데 거의 다 써가고 재구매 의사 100% 입니다!  
근데 아침에 화장할 때는 사용하지 않는걸 추천합니다! 
다소 밀리고 흡수가 살짝 더딘 편이에요!  
건성분들은 이것만 사용하긴 무리가 좀 있을 것 같고 이거랑 수분크림 얇게 발라주시면 너무 무겁지 않게 사용 가능할 것 같아요!!!"
45,2021.03.03,5점만점에 4점,"스킨케어단계를 정말 어떻게 해야하는지 몰라서
너튜브를 굉장히 많이 찾아봤는데 이 제품도 많이 나오고
그때 한창 올영세일 많이 할 때라 한번 사봤는데
괜찮은 거 같아요! 
저는 티존은 지성이고 볼이나 턱은 약간 건성인 지복합성인데 사용감이 괜찮은 거 같은데 왠지 모르게 화장하고 시간 지났을 때 코에 기름이 굉장히 많이 뜨는 거 같은 느낌적인 느낌이 있는 거 같아요(개인차이입니다)
그래서 보통 밤에 자기 전에 바르고 화장하기 전에는 잘 안 바르는 거 같아요. 발랐을 때 아주 조금의 끈적임이 있지만 금방 사라져서 발랐을 때 마무리는 좋습니다!"
46,2021.03.01,5점만점에 5점,좋아요!! 원래 토리* 썼었는데 겨울철에는 좀 더 보습이 필요해 이 제품 사용해봤는데 순하고 좋아요 2병째 쓰고 있습니다~ 환절기까지 무난하게 잘 쓸것 같아요
47,2021.02.25,5점만점에 5점,"동일 라인으로 토너도 쓰고 있어서 앰플도 몇 통째 잘 사용하고 있는 중이에요. 
앰플+토너 기획세트가 구성이랑 가격 측면에서 만족스러워서 할인할 때마다 놓치지 않고 구입하는 중이에요. 토너는 원래 본품으로 사용하는데 이 기획세트에 있는 30ml 토너는 어디 갈 때 들고 다니면서 간편하게 사용할 수 있어서 좋아요.
앰플이 산뜻하게 흡수가 잘 되어서 메이크업 할 때도 밀리지 않고 좋아요. 손에 덜어낼 때는 약간의 끈적임이 있는 것도 같은데 피부에 올리면 금방 흡수돼요. 피부가 복합성인데 대부분은 앰플로만 마무리 해도 보습 면에서 부족하지 않은 거 같아요. 트러블도 없어서 계속 쓰게 되네요."
48,2021.02.23,5점만점에 4점,"코스알엑스 프로폴리스앰플이 그렇게 좋고 유명하다고 해서  믿고 구매했어요!! 저희 동네 올리브영에는 다 재고가 없다그래서 결국 먼 곳까지 가서 드디어 샀는데 세일을 안하고있어서 아쉽게 정가 주고 구매했습니다! 사자마자 저녁에 바로 써봤는데 정말 다들 추천하는 이유가 다 있더라구요! 정말 진정과 보습이 탁월해요!! 
제형 자체가 쫀득쫀득해서 막상 바르고 나면 좀 끈쩍거릴수는 있는데 다 흡수되고 시간지나면 피부가 찹쌀떡처럼 부드럽고 말랑해져서 너무 좋았어요! 제일 아쉬운게 있다면 용량이 적은건 아닌데 금방 쓰더라구요ㅠ 대용량 나오면 바로 구매할것같아요:)"
49,2021.02.23,5점만점에 5점,"4~5통정도 계속해서 재구매하고 있어요!! 특히 보습에 좋고 앰플 바른다음에 수분크림 바르면 딱 좋더라구요!1
바르고 나면 약간 끈적이기는 하지만 다른 부분은 좋아서 계속 쓰고 있어요~~"
50,2021.02.22,5점만점에 5점,"벌써 수십통은 비운 것 같은 꾸준템이에요! 바르자 마자 촉촉하고 수분감이 되게 오래 지속되서 좋아요 :) 평소에는 자극 없고 간혹 피부가 뒤집어졌을 때는 이거 바르니까 좀 따갑긴 하더라구요. 그래도 가격도 적당하고 특히 세일 기간에 사면 완전 득템이라 계속 구매하고 있어요! 개인적으로 토너보다는 에센스가 좋았고 한여름에 너무 끈적할 때 말고는 봄, 가을, 겨울에 계속 사용하기 좋았어요!! 이 제품이 수분감이 좋다 보니 저는 이거 세수하고 난 직후에 바로 이 에센스 바르고 좀 스며들면 크림만 두 번 정도 발라서 스킨케어 끝내는 편이에요! 앞으로도 계속 구매할 예정입니다"
51,2021.02.19,5점만점에 5점,"제작년부터 2년째 습한 어름을 제외하고 쭉 사용중이에요.
바르면 일단 촉촉하면서 마무리감이 쫀쫀해서 내 피부가 쫀득쫀득해진 기분도 들고 아쥬 좋습니다.! 아 그리고 제일 좋은건 아침에 일어났을때 하나도 건조하지않습다ㅋㅋㅋㅋㅋㅋ나갈때 토너로 한번쓰윽 닦고 앰플 딱 바르고 베이스 바르면
ㅋㅋ꿀 피부 돼요 진짜로
기초로도 즇고 베이스 메이크업 바닥공사 할때듀 좋아유
진짜!!여러분 이거 완전 강추입니다 
공병 7개까지 모았다가 버렸지만, 그 이후로도 세일할 때마다 무조건 찾게되는거같아요 쟁여두고 쓰는 편입니당
특히 겨울철에 한파와서 건조할따ㅊ 최고입니다"
52,2021.02.16,5점만점에 4점,진짜 꿀처럼 쪼온득거리는것같아요 그리고 진짜로 찐덕 거려요 ㅎ;; 그리고 흡수가 잘안되는거 같아요. 하지만 보습력은 있는것같아요 저녁에 바르는것을 추천합니당.
53,2021.02.11,5점만점에 5점,"피부 진정효과에 좋은 프로폴리스 라이트 앰플!
어떠한 자극도 없어서 민감한 피부에 사용하기에도 딱이에요. 보습력도 좋아 건성피부에도 추천합니다."
54,2021.02.08,5점만점에 5점,안녕하세요 저는 당시 월급을 받고 25일에 할 것이 없어 잠시 산책겸 쇼핑을 하고 싶어 요리조리 둘러보던 즁 올리브영이 행사를 한다고해 후다닥 들어가서 구매 했습니다 우선 저는 인스타나 유튜브에서 이 앰플이 좋다는 후기를 되게 많이 봤습니다 가끔 올리브영에 가서 테스터로 테스트도 해보고요 항상 탐 났던 요아이 드디어 저에게 주는 크리스마스 선물로 써보네요 겨울만 됐다하면 텃던 제 피부들을 수분과 적절한 유분들이 제 피부를 꽉잡아줘 트지 않는 겨울을 보냈습니다 일단 너무 촉촉하고 순했던 제품 같아요 여름에 쓰기엔 무리가 있겠지만 요령있게 절 사용하겠습니다
55,2021.02.05,5점만점에 4점,"복합성 피부에 무난하게 좋아요. 라이트앰플이라 너무 무겁지 않고 제형이 쫀쫀해서 막이 생기는 느낌이 들어요. 속건조도 없어서 겨울에 쓰기 괜찮아요. 
근데 두개를 같이 쓰니까 너무 끈적한 거 같아서 앰플은 밤에만 조금 쓰거나 아주 추운 날 아니면 생략하고 있어요."
56,2021.01.29,5점만점에 5점,바를때 완전 쫀쫀하고 아침에 일어나니 촉촉해서 너무 좋은거같아요
57,2021.01.23,5점만점에 3점,"원래는 cnp 프로폴리스 앰플을 쓰다가 가격도 상대적으로 저렴하고 후기도 좋아서 구매해봤어요~ 
화장품에 좀 예민한 피부인데 트러블없이 한병 다 비웠네요~ 그런데 효과는 사실 잘 모르겠어요 묽지 않고 진득한 제형인데도 보습효과가 눈에 보일 정도로 드라마틱하지는 않아서 재구매의향은 잘 모르겠습니다 ㅠㅠ
그래도 트러블없이 앰플단계에서 순하게 잘 사용한것 같아 별 세개 드려요 그리고 제가 악건성이라 오히려 복합성이나 지성분들께서는 적당히 보습효과보실 수 있을것 같기도 해요!
하지만 겨울되면 극악의 건성이 되는 제 피부에는 더 강력한 보습제품이 필요한것 같습니다~"
58,2021.01.17,5점만점에 4점,상품평 보고 세일하길래 그냥 구입했어요 끈적임 별로 없고 보습에 좋네여
59,2021.01.15,5점만점에 5점,"차앤박 프로폴리스앰플을 쓰다가 할인하길래 한번 사봤어요. 근데 요것도 좋네요. 가격도 저렴하고..! 차앤박꺼는 건성피부용이고 코스알엑스는 중성,지성용인것같아요. 보습이 된다기보다 피부 진정효과가 좋습니다. 난로나 히터같은 열때문에 많이 민감해져있어서 자칫잘못하면 뾰루지 날랑말랑 할때 코스알엑스 프로폴리스앰플을 바르니 진정되는것 같아요. 재구매 의사 있습니다."
60,2021.01.13,5점만점에 5점,세일도 하고 리뷰도 좋아서 구매했어요 요철관ㄹㅣ가 잘 되었음 하네요
61,2021.01.11,5점만점에 3점,바르고 두드리면 쫀쫀(?)하게 끈적(?)헤지는 타입이에요 쫀쫀한 스킨이나 세럼을 크게 좋아하지는 않는데 토너랑 세럼 바르고 위에 제가 쓰는 크림을 바르면 그 끈적한 느낌이 사라져서 이건 잘 쓰고 있어요 특별히 이 제품 때문에 트러블 올라오는 것도 없고 보습력도 괜찮은 거 같습니다~
62,2020.12.27,5점만점에 5점,"프로폴리스 써보고싶어서 할인 많이 할 때 샀는데 넘 만족해요
지성인데 끈적이지 않고 좋아요 흡수도 빠르고"
63,2020.12.16,5점만점에 5점,이건 순하고 보습력이 끝장나는 제품..벌써 열통은 쓴거같은... 시너지 토너랑 같이 맨날 재구매 하고있어요 코스알엑스 제품 잘만들고 세일도 잘해줘서 그냥 계속 돈으로 혼내주고싶은....... 그냥 막그냥 꿀광 나 광난다!!!! 이런느낌 얼굴에서 미끄러질거같은 너낌....
64,2020.12.16,5점만점에 5점,순하고 콧물제형이에요 바를때는 가볍게 느껴지는데 스포이드로 얼굴에 할때는 되게 되직해용 겨울에 좋아요
65,2020.11.12,5점만점에 5점,엄마가 전에 쓰던 에센스 다 썼다해서 이거 사줬어요 사실 큰 고민 안하고 인기 많아보여서 사줬는데 전에 쓰던 것보다 훨씬 좋다며 만족해 하시네요 피부가 쫀득해지는 느낌을 받았다고 알려주셨어요
66,2020.10.16,5점만점에 5점,우연히 코스알엑스 제품을 발견하게 되었고 토너를 잘 쓰던 와중 앰플도 쓰고 싶어서 바로 샀습니다!!! 역시 코스알엑스 제품은 너무 좋은거 같네요ㅎㅎ 촉촉하니 피부도 부드러워지고 속까지 잡아주는 제품인거 같습니다~!
67,2020.09.22,5점만점에 5점,환절기라 트러블이 더 올라오고 당김도 심해져서 구매했는데 건조함도 잡아주고 진정효과도 있어서 만족스럽내요. 재구매 의사 있어요.
68,2020.09.18,5점만점에 5점,"제가 진짜 앰플쓰거 이틀정도 쓰면 안맞으면 뾰루지가
올라오는데 이제품은 지금 5일정도 썻는데
진짜 촉촉하고 피부에 넘 잘맞아사 좋아요!"
69,2020.07.25,5점만점에 5점,저번부터 구매해서 계속 사용하고 있어요 이거쓰면 일단 보습력이 좋고 피부가 좀 진정되는 것 같아요 트러블 올라올때 꾸준히 발라주니까 들어가더라구요 다만 좀 끈적거려서 소량으로만 발라주고 있습니다
70,2020.07.05,5점만점에 5점,"콧볼주변, 인중, 턱에 트러블이 릴레이하듯이 안끊기고 계속 났었는데 동생이 추천해줘서 쓰기 시작했어요
한통 다쓰고 안쓰니까 다시 트러블 나기 시작해서 재구매했어요
다시 쓰니까 트러블 거의 안나요"
71,2020.06.01,5점만점에 5점,"🌈향; 무향에 가까움
🌈촉감: 가벼운 콧물제형
🌈추천피부; 라이트 앰플이라 그런지 악건성한텐 비추! 요즘 날씨엔 지성피부는 앰플하나만 발라도 괜찮았어요
🌈같이 오는 토너랑 시너지가 좋은 것 같아요 피부가 쫀쫀해짐"
72,2021.03.04,5점만점에 5점,너무 촉촉하고 좋아요ㅠㅠㅠ 역시 저는 그냥 코스알엑스 스킨케어 제품은 믿고 씁니다... 코스알에 뼈를 묻겠어요ㅠㅠ
73,2021.02.25,5점만점에 5점,보기엔 제형이 엄청 꾸우덕 할거같았는데 생각보다 흡수도 잘되고 많이 안끈적 거려요! 이거는 또 재구매 의사있음
74,2021.02.03,5점만점에 4점,아직 몇일 사용 안해봤지만 자극없이 순하고 보습에도 좋은 것 같아요 꾸준히 사용해보려고 합니다 ㅎㅎ
75,2021.01.31,5점만점에 5점,"적당한 쫀쫀함과 보습감...
꽤 여러병 사서 썼는데 다시 사서 쓸때마다 만족스럽습니다!!!
저는 지성 피부인데 사계절 내내 써도 좋더라구요
여름에는 이것만 쓰기도 하는데 겨울에는 이거 바르고 크림으로 마무리 해주면 딱 좋아요~!!
바르고나서 잠깐은 좀 끈적거리는데 금방 흡수됩니다
몬가 딱 적당한 유분감과 끈적함으로 화장하기 전에 발라도 좋아요!! 
스킨케어 때 밀려나오는거 ㄹㅇ 극혐하는데 요거는 잔뜩 발라도 밀리지 않아서 좋습니다!!!
프로폴리스가 항염효과가 있다고 해서 여드름 진정에 도움 될려나? 했는데 딱히 그런건 안느껴집니다
거진 항상 같이 딸려오는 토너도 보습감 짱짱하니 좋고...
가성비 짱이라고 생각해요~!~!!!!"
76,2021.01.27,5점만점에 4점,"내피부 : 코와 이마는 기름지는편
볼과 턱은 건조하고 땡김
건조한 부분에 붉은 여드름 가끔 나옴
예민하고 민감보스

우선 생각했던거에 비해 발림성은 좋았어요.
앰플이고 재료 특성상 꾸덕에 가까울줄 알았는데
워터제형처럼 부드럽게 발려요.
너~무 건성용도 아닌것 같고
겨울에 여러 피부 사용하기 나쁘지않을듯.
향도 거의 무향이고
용량대비 가성비 너무 좋아요.

하지만! 제 취향에선 마무리감은 완벽하진 않았어요..
확실히 '쫀득끈적'함이 남더라구요
프로폴리스앰플 특성상 어쩔 수 없는가봐요.
다른 제품 쓸때는 챱챱 두드려 흡수시키는거 좋아했는데
이거 쓸땐 챱챱이 되지않아 눌러 흡수해야되요..

이 제품에 예민반응은 없는듯하여
어울리는 제품을 같이 적절히 사용하면
잘 쓸것 같아요^^"
