,review,point,date,ingre
106,이거 전에 쓰던 바다...?무슨 오션 파란색 병 앰플을 썼었는데 그건 살짝 점성이 있는 제형이었다면 이건 엄청 물 같은 제형이라서 효과가 있을까 의아했어요 ㅋㅋㅋ그런데 확실히 트러블이 좀 가라앉는...?느낌도 들고...트러블 들어갈 시기에 발라서 우연히 그런 건진 모르겠지만ㅋㅋㅋ트루케어 그 닦토용 토너랑 같이 쓰니까 더 좋은 거 같아요! 토너 바르고 촉촉한데 앰플 더 발라서 더 촉촉 쫜득해지는 기분....?할인할 때마다 사서 쟁이고 있어요 ㅎㅎ,5,2020-12-02,히알루론산
107,조아요!! 마스크 쓰고 피부가 ㅇㅖ민해수 각질제거를 따로 못해주니 없던 화이트헤드도 생기고 몸이 안좋으면 여드름으로 변하더라구요 ㅇㅅㅇ 각질제거 수분공급 동시에 된다고 해서 샀는데 굿굿굿 각질제거는 생각보다 미비하게 되는것 같지만 촉촉하고 좋아요,5,2020-12-15,히알루론산
108,워낙 입소문이 난 제품이라 사봤는데 진짜 물건이에요 행사 자주 했으면 좋겠어요~! 너무 좋아서 주변에 선물할 일 있을 때마다 하는 중이에요! 보관만 살짝 까다로울뿐 안 써보신 분들 계시면 강력히 추천하고 싶습니다!^^,5,2020-12-07,히알루론산
109,좀 예민한편이라 구매해봤어요 앰플이 4병으로 나눠져있어서 좋구요 좀 더 꾸준히 사용해봐야 할 것 같아요,5,2020-12-02,히알루론산
110,이니스프리 오래 사용해도 원래 사용하는 베스트 제품들이 잘 맞아서 굳이 다른 라인을 사야겠다는 생각잘 안했는데요 생일 쿠폰40%있어서 앰플을 아무 생각 없이 ㅋㅋㅋ 구매했습니다 무슨 효과 있는지도 모르고 사실 맨날 바르는 아닌데 한번 바르고 자고 일어나면 확실히 피부결이 정리되요 이 요물? 굉장히 신기합니다 양도 별루 없어서 애껴서 잘쓰고 있습니다,5,2020-12-01,히알루론산
111,앰플류는 무겁고 끈적여서 잘 쓰지는 않는 화장품 중에 하나예요 근데 이건 가벼운데 촉촉해서 매일매일 쓰고 있습니다 요즘 피부도 부들부들해져서 기분이 좋아요 ㅎㅎ 대신 스포이드가 별로예요 앰플을 잘 못 빨아들이는거 같아요ㅠㅠ,5,2020-12-01,히알루론산
112,아크*** 쓰다가 갈아타봣는데 괜찮은거같아요 진정효과도잇음,5,2020-11-28,히알루론산
113,트루케어AC진정앰플~^^처음구입해봅니다~트루케어비타민~ 앰플은 ㅎ3개사용해보고 구입했어요~^^쫌 따끔거른게 있지만~사용하고나면~그뒷날ㅎ피부에서 광이납니다ㅎ비타민성분이니..냉장고에넣고~사용중이에요~요즘얼굴에 트러블이좀..나서 진정앰플구입했어요~효과있었음~좋겠습니당~^^♡,5,2020-11-27,히알루론산
114,리뷰보고 구입했는데 아직 효과는 잘 모르겠습니다.,3,2020-11-25,히알루론산
115,홍조잡은 진정앰플~!!!!!! 겨울철되면서 이제 따뜻한 물로 샤워하게되죠~~~~ㅜㅠ 씻고 나오면 붉어져있는 두 볼 ㅜㅠ 냉장고에 진정앰플 넣어두고 세안 후 바로 챱챱 발라주면 시원하게 피부 온도도 내려주고 홍조 쏵~~ 사라져요 이거없음 안돼요 ㅜㅠ 진정앰플 수분진정 고민이신분들 강추요,5,2020-11-25,히알루론산
116,순해요 지금 이틀째인데 뭐 나는건 엊ㅅ네요 꾸준히 사용하고 돌아오겠습니다 ㅎㅎ,4,2020-12-01,히알루론산
117,트루케어 라인을 알게된 이후로 몇년째 꾸준히 사용하는 제품이예요. 스킨 에센스를 바른 후 이 앰플을 바르면 흡수도 잘되고 사용감도 좋아요. 가벼운 제형에 순해서 진정 효과도 좋고 트러블도 없어서 계속 사용할 예정이예요.,5,2020-11-27,히알루론산
118,항상 사용하는 제품ㅋㅋ 얼굴이 매우 예민해서 트루케어라인 사용하는데..트루케어 AC진정 앰플은 없어서는 안될 필수품ㅋㅋ 마스크때문에 모낭염이랑 접촉성피부염이 번갈아 생겨서ㅠ AC진정앰플 사용하면 좀 진정되더라구요 강추강추,5,2020-11-26,히알루론산
119,일주일정도 써봤는데 올라오던 좁쌀여드름 많이 없어지고 가라앉았어요! 끈적이지도않고 수분크림같이 촉촉하게 발려서 저같은 지성피부엔 부담없이 딱이었네요. 보습도 되는 것 같구요! 제 피부에 맞는 앰플 찾은 것 같아 넘 좋습니다,5,2020-11-25,히알루론산
120,착붙촉촉산뜻.. 넘 좋아요~~~ 예민한 피부인데 산뜻한가벼움에 한번 놀라고 자고나면 피부부드러움에 두번놀라고 메이크업시에 사용해도 밀림없음에 세번 놀라고 예민한 내피부에 너무나 도움이되는 아이라 넘 사랑하게될듯합니다.,5,2020-11-21,히알루론산
121,피부가 뒤집어 져서 진정용으로 구매했는데 좋습니다 확 다 진정된다기 보다는 점점 진정되고 피부가 돌아오는 것 같아요,5,2020-11-18,히알루론산
122,진짜 피부가 진정되면서 얼굴이 붉어지는 것을 완화 시키는 것 같아요,5,2020-11-17,히알루론산
123,한번만 바라도 피부톤이 밝아지고 스팟부분이 연해지네요~피부결도 좋아지구요..여러 비타민제품을 쓴 저로써는 가성비 좋은 제품으로 인정합니다 ~~♡,5,2020-11-17,히알루론산
124,없어지면 안될 저의 인생템이에요. 앰플을 알기 전 후로 나누어도 무방할만큼...👍👍 진짜 좋아여 좁쌀에도 화농성에도 건조한피부에도 다 좋으여어,5,2020-11-16,히알루론산
125,목 아래 부분에 난 여드름? 을 잡아줘서 좋았어요 앞으로도 계속 쓸것 같네요^^,5,2020-11-04,히알루론산
126,한번만 발라도 충분히 촉촉하고 스킨팩용 솜으로 스킨팩하고 나면 피부가 더 매끈해진게 확실히 느껴져요. 요즘 같은 환절기에 쓰기에도 좋아요!,5,2020-11-25,히알루론산
127,피부 안좋아질때마가 사서 쓰고 있어요,5,2020-11-18,히알루론산
128,세일할때 저렴하게 사서 잘썼습니다!!,4,2020-11-17,히알루론산
129,인생템 피부경 좋아지고 산뜻해요 계속 쓰고있아요,5,2020-11-11,히알루론산
130,건조해질때 휴대용으로 가지고 다니면서 뿌리기도좋아요,5,2020-11-04,히알루론산
131,할인 때 사는 것이라서 저렴하게 구입했습니다. 질도 좋고 가성비 높습니다. 너무 너무 좋습니다. 강력 추천하고 싶고 다음에도 구입할 예정입니다!!!!! 하지만 대용량이 있었으면 좋겠다고 생각합니다.,5,2020-10-31,히알루론산
132,항상 애용하는 필수템 얼굴이 너무너무 예민해서ㅠ 요즘 마스크때문에 얼굴이 난리인데ㅠ 그럴때마다 AC진정앰플 바르면 좀 괘안아 지더라구요 매일 아침 저녁으로 바르고 그위에 알라토란 에센스 두번발라요 순하고 진정되는거같아서 너무좋아요,5,2020-10-30,히알루론산
133,좋습니다 피부가 매끈해지는 것 같습니다,5,2020-10-28,히알루론산
134,"스트레스와 수분 부족으로 항상 턱과 볼주변에 좁쌀을 달고 살았는데 매끈한 피부결로 가꾸어준다는 문구를 보고 주문했어요ㅎㅎ아침 저녁으로 듬뿍(물같은 제형이라 3~4번 정도, 흡수가 빠른 편)흡수 시키고 수분에센스, 크림으로 마무리했더니 세안할 때 피부결이 좀 개선되었어요.",5,2020-11-01,히알루론산
135,촉촉해서 넘 좋아요 히터를 켜서 건주했는데 좋아진것 같아요,5,2020-10-30,히알루론산
136,저녁에만 바르는거라 구매해봤어요 잘발립니다 좋아요,4,2020-10-29,히알루론산
137,재구매해서 사용하고 있어요 피부진정 효과가 있는 것 같아요,5,2020-10-29,히알루론산
138,비타민 c 앰플을 주문한단 것이 잘못 주문했어요. 그런데 너무 좋아요. 피부고 부드러워지고 매끈해져요. 완존 만족!,5,2020-10-28,히알루론산
139,첫 앰플인데 디자인도 너무 귀엽고 촉촉한 느낌이 들어서 좋아요 동생한테도 하나 줬어요 앞으로 피부가 얼마나 더 좋아질지 기대됩니다♡,5,2020-10-27,히알루론산
140,이전에는 얼굴에 바를때 너무 물처럼 흘러내렸었는데 이번에는 기분탓인지는 모르겠지만 약간 더 진득해진거 같아서 너무 좋아요! 항상 얼굴에 트러블 올라올때 발라주면 며칠후네 점점 진정되고 속까지 촉촉해져서 너무 좋아요 ㅎㅎㅎ,5,2020-10-25,히알루론산
141,"이 앰플은 갈색병이나 ""놓치지 않을꺼에요""에 버금갑니다. 스킨, 에센스 다 빼고 이거 하나만 발라도 피부가 촉촉하게 관리되네요. 요즘 화학퓸 줄여바르기 중인데 이게 딱입니다.",5,2020-10-23,히알루론산
142,"크게 엄청난 효과가 있는지 무던해질만큼 괜찮고 보통입니다. 붉은 피부에 조금씩 진정되는 기분이었어요 벌써 8개 쓰고 있는데 , 가격이 조금 더 저렴하면 좋겠다 생각하다가도 그냥 할일하면 사지 하는 생각도 드는 제품입니다",4,2020-10-18,히알루론산
143,스킨으로 피부결 정리하고 바로 진정 앰플 발라줘요 매일 마스크를 쓰니까 피부도 예민해지고.. 데일리로 늘 빠지지않고 발라요 눈에 띠는 효과는 달 모르겠고.. 안했을때랑 확실히 피부 느낌이 다르긴해요,5,2020-10-27,히알루론산
144,샘플써보고 괜찮은것같아 구매고민하던 중 세일하길래 바로샀어요~ 마스크때문인지 얼굴 트러블이 자꾸 올라와서 신경쓰였는데 진정앰플쓰고 많이 차분해졌어요! 요즘 에센스랑 크림도 꼼꼼이 사용중인데 피부컨디션이 많이 좋아졌네요 만족합니다 ^^,5,2020-10-27,히알루론산
145,한세트에 4개가 들어있는데 하나 크기가 작습니다. 앰플이라 점성이 어느정도 있을줄 알았는데 매우 묽은 제형이라 스킨처럼 흘러내립니다. 그래서 얼굴에 스포이드로 올리면 바로 흘러내려서 바르기가 좀 불편하네요. 향은 좋아요.,4,2020-10-24,히알루론산
146,처음 쓰는데 좋네요. 아침 저녁으로 쓰고있어요,5,2020-10-21,히알루론산
147,지성피부의 트러블은 과다 피지가 문제라서 진정 앰플만으로 효과가 없다는 것을 감안하고 사용해봤습니다. 제품 설명에 적힌 각질제거는 확실히 피부가 매끈매끈해진 것이 체감이 되었고 개인적인 느낌으로는 번들거림도 약간 사라지는 것 같아요.,5,2020-10-19,히알루론산
148,트러블 때문에 샀는데 얼굴에 즉각 흡수되고 얼굴이 맨들맨들 해집니다. 트러블이 사라진 건 당연하고요. 한 달 째 사용 중인데 상당히 만족합니다. 건조한 계절이라 트러블 날 때만 쓰고 있어요. 상당히 만족합니다.,5,2020-10-18,히알루론산
149,속건성이많이업ㄱ어진것 같아요 지친 하루 끝 피부에 항상 발라주고 잇어요,5,2020-10-18,히알루론산
150,물제형인데 진정이 되는 것 같아 놀라워요~~ 굿굿,5,2020-10-18,히알루론산
151,끈적거리지 않고 촉촉한 앰플이라 좋았어요! 그리고 4개로 소분되어있어서 공기에의 노출을 줄이고 위생적으로 쓸 수 있는 점이 좋은 것 같아요!,5,2020-10-18,히알루론산
152,"트루케어 라인을 한번 사용해보고 싶어서 판테놀 스킨과 함께 구매해보았어요~ 너무 워터리한 느낌이라 주르륵 흐르기만 하면 어쩌나 했는데, 생각보다 피부에 챡~붙는 느낌이 나네요! 스킨과 함께 쓰니 피부톤도 맑아지는 느낌이 들어서 계속 써봐야겠습니다.",5,2020-10-16,히알루론산
153,발림성과 스며드는게 좋았어요. 피부에 비타민도 공급하겠죠,4,2020-10-16,히알루론산
154,여드름나고 예민한 피부에 좋아서 딸이 계속 사용하는 제품입니다,5,2020-10-15,히알루론산
155,"몇년동안 쓰고있는 제품이에요. 향도 강하지 않고 순해서 좋고, 앰플이 피부에서 따로 놀지않고 잘 흡수되요!",5,2020-10-10,히알루론산
156,진정을 위해서 구매했는데 크게 효과는없었습니다 다만 제형이 물같아서 흡수력은 좋더군요,3,2020-10-09,히알루론산
157,가벼운 엠플! 원래 잘쓰고있는 제품이라 잘쓸께용!,5,2020-10-15,히알루론산
158,얼굴에 자꾸 뾰루지 출몰에 진정앰플을 구매했어요. 약 3주정도 매일 사용했는데 뾰루지가 조금씩 없어졌네용.ㅎㅎ 싱기해용.ㅎㅎ,4,2020-10-11,히알루론산
159,엄청 묽어서 물같은 기분인데 막상 또 바르고보면 피부가 쫀득하니 촉촉함이 가득합니다 듬뿍 바르고 자고나면 피부가 좋아지는 기분입니다 이니스프리 트루케어 라인은 정말 다 괜찮고 실패가 없는 것 같아요 성분도 순한거 같구요,5,2020-10-11,히알루론산
160,마스크랑 생리 콜라보로 턱드름 너무 심해서 이니 매장에서 재구입했어요 예전에 트루케어 소용량 키트 잠깐 판매했을때 써보고 좋았던 기억이 나서 별 고민없이 집어들었네요 우선 끈적임 하나도 없이 물같은 맑은 제형이에요 향도 거의 없고 트러블 부위에 화장품 잘못 바름 따갑고 쓰라린데 이건 그런거 없이 잘 스며드니깐 낮밤 가리지 않고 듬뿍 발라요 성난 뾰루지가 많이 진정되었고 붉은기도 줄어들었습니다 기존엔 피부 예민할땐 비자시카 라인을 주로 사용했어요 요번엔 피부재생에 조금더 도움될 것 같아서 트루케어 라인으로 몇가지 구매했는데 저랑 좀더 잘 맞는 것 같아 만족합니다,5,2020-10-09,히알루론산
161,중딩아들 여드름이 심해서 사봤어요. 아침저녁 여드름부위에만 톡톡 흡수시켜주는데 살짝 진정이 되는듯한 느낌적인 느낌이에요.ㅎㅎ 워낙 심해서 확 들어가고 그러진 않은데 꾸준히 써보려구요,4,2020-10-06,히알루론산
162,피부 진정에 효과 좋아요. 아침 저녁 닦토하고 바르고 있는데 한병 다 쓰기도 전에 진정되는게 보여서 좋아요. 모델링팩 할때나 화장솜 얹어둘 때 물 대신 토너+앰플로 하면 더 빠르게 진정효과 볼 수 있어서 자주 해줍니다. 두번째 구매인데 다 쓰고 또 구매할 예정이에요. 오프라인에서 구매할 수 있어서 더 좋습니다:),5,2020-10-05,히알루론산
163,이거 진짜 좋아요~ 피부에 수분공급에도 좋고 확실히 앰플이여서 그런지 소량만 사용해도 엄청 촉촉했어요! 이거 벌써 세번째로 구매하네요!,5,2020-10-02,히알루론산
